Date,Hours,NO
17/08/18,05-06,11442
17/08/18,06-07,12525
17/08/18,07-08,12803
17/08/18,08-09,12759
17/08/18,09-10,12786
17/08/18,10-11,12910
17/08/18,11-12,12970
17/08/18,12-13,12771
17/08/18,13-14,12462
17/08/18,14-15,12164
17/08/18,15-16,12339
17/08/18,16-17,12277
17/08/18,17-18,12129
17/08/18,18-19,12012
17/08/18,19-20,11948
17/08/18,20-21,11778
17/08/18,21-22,11613
17/08/18,22-23,11158
17/08/18,23-00,10851
18/08/18,00-01,10716
18/08/18,01-02,10451
18/08/18,02-03,10363
18/08/18,03-04,10212
18/08/18,04-05,10142
18/08/18,05-06,10130
18/08/18,06-07,10752
18/08/18,07-08,11154
18/08/18,08-09,11655
18/08/18,09-10,12096
18/08/18,10-11,12096
18/08/18,11-12,11628
18/08/18,12-13,11852
18/08/18,13-14,11949
18/08/18,14-15,12070
18/08/18,15-16,12156
18/08/18,16-17,12076
18/08/18,17-18,12192
18/08/18,18-19,11998
18/08/18,19-20,11780
18/08/18,20-21,11617
18/08/18,21-22,11265
18/08/18,22-23,11122
18/08/18,23-00,10856
19/08/18,00-01,10516
19/08/18,01-02,10380
19/08/18,02-03,10383
19/08/18,03-04,10350
19/08/18,04-05,10330
19/08/18,05-06,10292
19/08/18,06-07,10544
19/08/18,07-08,10803
19/08/18,08-09,11283
19/08/18,09-10,11595
19/08/18,10-11,11640
19/08/18,11-12,11681
19/08/18,12-13,11706
19/08/18,13-14,11696
19/08/18,14-15,11669
19/08/18,15-16,11670
19/08/18,16-17,11876
19/08/18,17-18,11898
19/08/18,18-19,11940
19/08/18,19-20,12190
19/08/18,20-21,12380
19/08/18,21-22,12157
19/08/18,22-23,11518
19/08/18,23-00,11034
20/08/18,00-01,10738
20/08/18,01-02,10577
20/08/18,02-03,10577
20/08/18,03-04,10752
20/08/18,04-05,11087
20/08/18,05-06,11923
20/08/18,06-07,13262
20/08/18,07-08,13629
20/08/18,08-09,13662
20/08/18,09-10,13636
20/08/18,10-11,13407
20/08/18,11-12,13334
20/08/18,12-13,13209
20/08/18,13-14,13426
20/08/18,14-15,13394
20/08/18,15-16,13201
20/08/18,16-17,13042
20/08/18,17-18,12969
20/08/18,18-19,12891
20/08/18,19-20,12993
20/08/18,20-21,13029
20/08/18,21-22,12667
20/08/18,22-23,11912
20/08/18,23-00,11411
21/08/18,00-01,11118
21/08/18,01-02,10906
21/08/18,02-03,10889
21/08/18,03-04,10947
21/08/18,04-05,11200
21/08/18,05-06,12376
21/08/18,06-07,13589
21/08/18,07-08,13674
21/08/18,08-09,13416
21/08/18,09-10,13358
21/08/18,10-11,13190
21/08/18,11-12,13165
21/08/18,12-13,13179
21/08/18,13-14,13187
21/08/18,14-15,13122
21/08/18,15-16,13164
21/08/18,16-17,13052
21/08/18,17-18,12949
21/08/18,18-19,12852
21/08/18,19-20,12993
21/08/18,20-21,13172
21/08/18,21-22,12732
21/08/18,22-23,12107
21/08/18,23-00,11404
22/08/18,00-01,11258
22/08/18,01-02,11222
22/08/18,02-03,11008
22/08/18,03-04,10885
22/08/18,04-05,11102
22/08/18,05-06,12057
22/08/18,06-07,13302
22/08/18,07-08,13565
22/08/18,08-09,13527
22/08/18,09-10,13353
22/08/18,10-11,13429
22/08/18,11-12,13247
22/08/18,12-13,13418
22/08/18,13-14,13336
22/08/18,14-15,13216
22/08/18,15-16,13249
22/08/18,16-17,13234
22/08/18,17-18,13291
22/08/18,18-19,13132
22/08/18,19-20,13218
22/08/18,20-21,13127
22/08/18,21-22,12586
22/08/18,22-23,11806
22/08/18,23-00,11131
23/08/18,00-01,10770
23/08/18,01-02,10513
23/08/18,02-03,10581
23/08/18,03-04,10616
23/08/18,04-05,10820
23/08/18,05-06,11796
23/08/18,06-07,12833
23/08/18,07-08,13153
23/08/18,08-09,13172
23/08/18,09-10,13191
23/08/18,10-11,13131
23/08/18,11-12,13048
23/08/18,12-13,13053
23/08/18,13-14,13207
23/08/18,14-15,13341
23/08/18,15-16,13077
23/08/18,16-17,12911
23/08/18,17-18,13093
23/08/18,18-19,12967
23/08/18,19-20,13028
23/08/18,20-21,13074
23/08/18,21-22,12591
23/08/18,22-23,11914
23/08/18,23-00,11574
24/08/18,00-01,11440
24/08/18,01-02,10965
24/08/18,02-03,10868
24/08/18,03-04,10856
24/08/18,04-05,11224
24/08/18,05-06,12013
24/08/18,06-07,13204
24/08/18,07-08,13865
24/08/18,08-09,13697
24/08/18,09-10,13507
24/08/18,10-11,13492
24/08/18,11-12,13172
24/08/18,12-13,13055
24/08/18,13-14,13051
24/08/18,14-15,12979
24/08/18,15-16,12794
24/08/18,16-17,12786
24/08/18,17-18,12693
24/08/18,18-19,12710
24/08/18,19-20,12594
24/08/18,20-21,12622
24/08/18,21-22,12102
24/08/18,22-23,11810
24/08/18,23-00,11258
25/08/18,00-01,11073
25/08/18,01-02,10845
25/08/18,02-03,10834
25/08/18,03-04,10842
25/08/18,04-05,10916
25/08/18,05-06,11029
25/08/18,06-07,11377
25/08/18,07-08,11970
25/08/18,08-09,12500
25/08/18,09-10,12664
25/08/18,10-11,12580
25/08/18,11-12,12549
25/08/18,12-13,12296
25/08/18,13-14,12202
25/08/18,14-15,12151
25/08/18,15-16,12254
25/08/18,16-17,12325
25/08/18,17-18,12260
25/08/18,18-19,12291
25/08/18,19-20,12188
25/08/18,20-21,12250
25/08/18,21-22,11955
25/08/18,22-23,11500
25/08/18,23-00,11163
26/08/18,00-01,10917
26/08/18,01-02,10734
26/08/18,02-03,10652
26/08/18,03-04,10620
26/08/18,04-05,10629
26/08/18,05-06,10628
26/08/18,06-07,10942
26/08/18,07-08,11479
26/08/18,08-09,11929
26/08/18,09-10,12100
26/08/18,10-11,12061
26/08/18,11-12,12095
26/08/18,12-13,12013
26/08/18,13-14,11739
26/08/18,14-15,11827
26/08/18,15-16,11910
26/08/18,16-17,11958
26/08/18,17-18,12184
26/08/18,18-19,12279
26/08/18,19-20,12470
26/08/18,20-21,12634
26/08/18,21-22,12299
26/08/18,22-23,11682
26/08/18,23-00,11506
27/08/18,00-01,11052
27/08/18,01-02,11036
27/08/18,02-03,10897
27/08/18,03-04,10986
27/08/18,04-05,11379
27/08/18,05-06,12484
27/08/18,06-07,13656
27/08/18,07-08,13938
27/08/18,08-09,13902
27/08/18,09-10,13787
27/08/18,10-11,13724
27/08/18,11-12,13708
27/08/18,12-13,13628
27/08/18,13-14,13539
27/08/18,14-15,13578
27/08/18,15-16,13666
27/08/18,16-17,13860
27/08/18,17-18,13696
27/08/18,18-19,13763
27/08/18,19-20,13819
27/08/18,20-21,13730
27/08/18,21-22,13052
27/08/18,22-23,12215
27/08/18,23-00,11560
28/08/18,00-01,11237
28/08/18,01-02,10989
28/08/18,02-03,11048
28/08/18,03-04,11204
28/08/18,04-05,11493
28/08/18,05-06,12455
28/08/18,06-07,13586
28/08/18,07-08,13856
28/08/18,08-09,13771
28/08/18,09-10,13700
28/08/18,10-11,13503
28/08/18,11-12,13530
28/08/18,12-13,13413
28/08/18,13-14,13414
28/08/18,14-15,13333
28/08/18,15-16,13382
28/08/18,16-17,13254
28/08/18,17-18,13106
28/08/18,18-19,13089
28/08/18,19-20,13278
28/08/18,20-21,13564
28/08/18,21-22,12919
28/08/18,22-23,12086
28/08/18,23-00,11509
29/08/18,00-01,11216
29/08/18,01-02,11129
29/08/18,02-03,11005
29/08/18,03-04,11103
29/08/18,04-05,11384
29/08/18,05-06,12317
29/08/18,06-07,13574
29/08/18,07-08,14048
29/08/18,08-09,14056
29/08/18,09-10,13986
29/08/18,10-11,13896
29/08/18,11-12,13703
29/08/18,12-13,13470
29/08/18,13-14,13495
29/08/18,14-15,13593
29/08/18,15-16,13556
29/08/18,16-17,13580
29/08/18,17-18,13362
29/08/18,18-19,13306
29/08/18,19-20,13158
29/08/18,20-21,13123
29/08/18,21-22,12595
29/08/18,22-23,11666
29/08/18,23-00,11248
30/08/18,00-01,10858
30/08/18,01-02,10687
30/08/18,02-03,10650
30/08/18,03-04,10796
30/08/18,04-05,11137
30/08/18,05-06,12017
30/08/18,06-07,13120
30/08/18,07-08,13668
30/08/18,08-09,13592
30/08/18,09-10,13424
30/08/18,10-11,13222
30/08/18,11-12,13164
30/08/18,12-13,13189
30/08/18,13-14,13181
30/08/18,14-15,13073
30/08/18,15-16,13119
30/08/18,16-17,13046
30/08/18,17-18,12918
30/08/18,18-19,12983
30/08/18,19-20,13079
30/08/18,20-21,13181
30/08/18,21-22,12664
30/08/18,22-23,11830
30/08/18,23-00,11406
31/08/18,00-01,11083
31/08/18,01-02,11152
31/08/18,02-03,11246
31/08/18,03-04,11174
31/08/18,04-05,11472
31/08/18,05-06,12502
31/08/18,06-07,13582
31/08/18,07-08,13802
31/08/18,08-09,13727
31/08/18,09-10,13684
31/08/18,10-11,13551
31/08/18,11-12,13406
31/08/18,12-13,13088
31/08/18,13-14,12926
31/08/18,14-15,12964
31/08/18,15-16,12847
31/08/18,16-17,12771
31/08/18,17-18,12734
31/08/18,18-19,12714
31/08/18,19-20,12688
31/08/18,20-21,12817
31/08/18,21-22,12476
31/08/18,22-23,11984
31/08/18,23-00,11564
01/09/18,00-01,11249
01/09/18,01-02,11163
01/09/18,02-03,10990
01/09/18,03-04,10916
01/09/18,04-05,11005
01/09/18,05-06,11189
01/09/18,06-07,11514
01/09/18,07-08,11935
01/09/18,08-09,12516
01/09/18,09-10,12692
01/09/18,10-11,12564
01/09/18,11-12,12455
01/09/18,12-13,12366
01/09/18,13-14,12266
01/09/18,14-15,12201
01/09/18,15-16,12212
01/09/18,16-17,12296
01/09/18,17-18,12397
01/09/18,18-19,12537
01/09/18,19-20,12499
01/09/18,20-21,12487
01/09/18,21-22,12096
01/09/18,22-23,11632
01/09/18,23-00,11343
02/09/18,00-01,11069
02/09/18,01-02,10774
02/09/18,02-03,10708
02/09/18,03-04,10639
02/09/18,04-05,10613
02/09/18,05-06,10563
02/09/18,06-07,10693
02/09/18,07-08,11070
02/09/18,08-09,11548
02/09/18,09-10,11869
02/09/18,10-11,11926
02/09/18,11-12,11874
02/09/18,12-13,11738
02/09/18,13-14,11786
02/09/18,14-15,11961
02/09/18,15-16,11912
02/09/18,16-17,12086
02/09/18,17-18,12115
02/09/18,18-19,12181
02/09/18,19-20,12389
02/09/18,20-21,12507
02/09/18,21-22,11970
02/09/18,22-23,11347
02/09/18,23-00,10820
03/09/18,00-01,10553
03/09/18,01-02,10384
03/09/18,02-03,10447
03/09/18,03-04,10560
03/09/18,04-05,10958
03/09/18,05-06,12270
03/09/18,06-07,13475
03/09/18,07-08,13820
03/09/18,08-09,13579
03/09/18,09-10,13501
03/09/18,10-11,13417
03/09/18,11-12,13406
03/09/18,12-13,13412
03/09/18,13-14,13424
03/09/18,14-15,13397
03/09/18,15-16,13375
03/09/18,16-17,13281
03/09/18,17-18,13005
03/09/18,18-19,12897
03/09/18,19-20,13180
03/09/18,20-21,13290
03/09/18,21-22,12562
03/09/18,22-23,11753
03/09/18,23-00,11224
04/09/18,00-01,10957
04/09/18,01-02,10819
04/09/18,02-03,10841
04/09/18,03-04,10768
04/09/18,04-05,11106
04/09/18,05-06,12272
04/09/18,06-07,13441
04/09/18,07-08,13794
04/09/18,08-09,13937
04/09/18,09-10,13781
04/09/18,10-11,13621
04/09/18,11-12,13508
04/09/18,12-13,13402
04/09/18,13-14,13461
04/09/18,14-15,13450
04/09/18,15-16,13528
04/09/18,16-17,13391
04/09/18,17-18,13190
04/09/18,18-19,13182
04/09/18,19-20,13341
04/09/18,20-21,13299
04/09/18,21-22,12783
04/09/18,22-23,12136
04/09/18,23-00,11480
05/09/18,00-01,11071
05/09/18,01-02,10895
05/09/18,02-03,10908
05/09/18,03-04,10922
05/09/18,04-05,11327
05/09/18,05-06,12383
05/09/18,06-07,13631
05/09/18,07-08,13910
05/09/18,08-09,13887
05/09/18,09-10,13746
05/09/18,10-11,13710
05/09/18,11-12,13706
05/09/18,12-13,13613
05/09/18,13-14,13514
05/09/18,14-15,13570
05/09/18,15-16,13548
05/09/18,16-17,13368
05/09/18,17-18,13331
05/09/18,18-19,13161
05/09/18,19-20,13304
05/09/18,20-21,13229
05/09/18,21-22,12703
05/09/18,22-23,11897
05/09/18,23-00,11285
06/09/18,00-01,11065
06/09/18,01-02,11006
06/09/18,02-03,10918
06/09/18,03-04,11000
06/09/18,04-05,11533
06/09/18,05-06,12399
06/09/18,06-07,13494
06/09/18,07-08,13799
06/09/18,08-09,13955
06/09/18,09-10,13774
06/09/18,10-11,13617
06/09/18,11-12,13612
06/09/18,12-13,13410
06/09/18,13-14,13577
06/09/18,14-15,13589
06/09/18,15-16,13679
06/09/18,16-17,13616
06/09/18,17-18,13642
06/09/18,18-19,13642
06/09/18,19-20,13861
06/09/18,20-21,13401
06/09/18,21-22,12728
06/09/18,22-23,11782
06/09/18,23-00,11373
07/09/18,00-01,11039
07/09/18,01-02,10909
07/09/18,02-03,10892
07/09/18,03-04,10951
07/09/18,04-05,11187
07/09/18,05-06,12204
07/09/18,06-07,13509
07/09/18,07-08,13726
07/09/18,08-09,13801
07/09/18,09-10,13805
07/09/18,10-11,13520
07/09/18,11-12,13385
07/09/18,12-13,13495
07/09/18,13-14,13455
07/09/18,14-15,13192
07/09/18,15-16,13194
07/09/18,16-17,13079
07/09/18,17-18,12955
07/09/18,18-19,12790
07/09/18,19-20,12749
07/09/18,20-21,12477
07/09/18,21-22,12084
07/09/18,22-23,11546
07/09/18,23-00,11088
08/09/18,00-01,10861
08/09/18,01-02,10880
08/09/18,02-03,10762
08/09/18,03-04,10723
08/09/18,04-05,10954
08/09/18,05-06,10987
08/09/18,06-07,11155
08/09/18,07-08,11938
08/09/18,08-09,12691
08/09/18,09-10,12583
08/09/18,10-11,12462
08/09/18,11-12,12094
08/09/18,12-13,11951
08/09/18,13-14,11993
08/09/18,14-15,12025
08/09/18,15-16,12119
08/09/18,16-17,12237
08/09/18,17-18,12464
08/09/18,18-19,12401
08/09/18,19-20,12436
08/09/18,20-21,12256
08/09/18,21-22,12035
08/09/18,22-23,11637
08/09/18,23-00,11124
09/09/18,00-01,10700
09/09/18,01-02,10660
09/09/18,02-03,10662
09/09/18,03-04,10626
09/09/18,04-05,10728
09/09/18,05-06,10780
09/09/18,06-07,10832
09/09/18,07-08,11289
09/09/18,08-09,11829
09/09/18,09-10,12107
09/09/18,10-11,12344
09/09/18,11-12,12464
09/09/18,12-13,12184
09/09/18,13-14,12066
09/09/18,14-15,11897
09/09/18,15-16,11979
09/09/18,16-17,12049
09/09/18,17-18,12309
09/09/18,18-19,12293
09/09/18,19-20,12831
09/09/18,20-21,12477
09/09/18,21-22,12117
09/09/18,22-23,11403
09/09/18,23-00,10965
10/09/18,00-01,10772
10/09/18,01-02,10730
10/09/18,02-03,10707
10/09/18,03-04,10760
10/09/18,04-05,11190
10/09/18,05-06,12261
10/09/18,06-07,13460
10/09/18,07-08,13474
10/09/18,08-09,13577
10/09/18,09-10,13550
10/09/18,10-11,13249
10/09/18,11-12,13167
10/09/18,12-13,13115
10/09/18,13-14,13010
10/09/18,14-15,13157
10/09/18,15-16,13249
10/09/18,16-17,13047
10/09/18,17-18,12880
10/09/18,18-19,12977
10/09/18,19-20,13246
10/09/18,20-21,13043
10/09/18,21-22,12433
10/09/18,22-23,11760
10/09/18,23-00,11284
11/09/18,00-01,10947
11/09/18,01-02,10958
11/09/18,02-03,10906
11/09/18,03-04,11056
11/09/18,04-05,11341
11/09/18,05-06,12420
11/09/18,06-07,13481
11/09/18,07-08,13332
11/09/18,08-09,13606
11/09/18,09-10,13613
11/09/18,10-11,13649
11/09/18,11-12,13656
11/09/18,12-13,13552
11/09/18,13-14,13646
11/09/18,14-15,13496
11/09/18,15-16,13491
11/09/18,16-17,13426
11/09/18,17-18,13223
11/09/18,18-19,13277
11/09/18,19-20,13689
11/09/18,20-21,13442
11/09/18,21-22,13077
11/09/18,22-23,12064
11/09/18,23-00,11558
12/09/18,00-01,11347
12/09/18,01-02,11228
12/09/18,02-03,11216
12/09/18,03-04,11351
12/09/18,04-05,11702
12/09/18,05-06,12924
12/09/18,06-07,14195
12/09/18,07-08,14518
12/09/18,08-09,14334
12/09/18,09-10,13973
12/09/18,10-11,13989
12/09/18,11-12,13812
12/09/18,12-13,13656
12/09/18,13-14,13803
12/09/18,14-15,13687
12/09/18,15-16,13690
12/09/18,16-17,13653
12/09/18,17-18,13782
12/09/18,18-19,13794
12/09/18,19-20,14101
12/09/18,20-21,13962
12/09/18,21-22,13195
12/09/18,22-23,12497
12/09/18,23-00,12043
13/09/18,00-01,11722
13/09/18,01-02,11611
13/09/18,02-03,11644
13/09/18,03-04,11724
13/09/18,04-05,12044
13/09/18,05-06,13159
13/09/18,06-07,14365
13/09/18,07-08,14721
13/09/18,08-09,14524
13/09/18,09-10,14283
13/09/18,10-11,14043
13/09/18,11-12,14040
13/09/18,12-13,13891
13/09/18,13-14,13977
13/09/18,14-15,13888
13/09/18,15-16,14028
13/09/18,16-17,14069
13/09/18,17-18,13776
13/09/18,18-19,13888
13/09/18,19-20,14120
13/09/18,20-21,13941
13/09/18,21-22,13358
13/09/18,22-23,12630
13/09/18,23-00,11977
14/09/18,00-01,11663
14/09/18,01-02,11573
14/09/18,02-03,11554
14/09/18,03-04,11587
14/09/18,04-05,11843
14/09/18,05-06,13230
14/09/18,06-07,14326
14/09/18,07-08,14543
14/09/18,08-09,14434
14/09/18,09-10,14560
14/09/18,10-11,14321
14/09/18,11-12,14213
14/09/18,12-13,14013
14/09/18,13-14,13980
14/09/18,14-15,13769
14/09/18,15-16,13917
14/09/18,16-17,13791
14/09/18,17-18,13758
14/09/18,18-19,13845
14/09/18,19-20,13720
14/09/18,20-21,13313
14/09/18,21-22,12803
14/09/18,22-23,12238
14/09/18,23-00,12084
15/09/18,00-01,11783
15/09/18,01-02,11535
15/09/18,02-03,11497
15/09/18,03-04,11611
15/09/18,04-05,11657
15/09/18,05-06,11847
15/09/18,06-07,12204
15/09/18,07-08,13014
15/09/18,08-09,13440
15/09/18,09-10,13586
15/09/18,10-11,13419
15/09/18,11-12,13179
15/09/18,12-13,13066
15/09/18,13-14,12885
15/09/18,14-15,12830
15/09/18,15-16,12824
15/09/18,16-17,12882
15/09/18,17-18,13119
15/09/18,18-19,13319
15/09/18,19-20,13301
15/09/18,20-21,12976
15/09/18,21-22,12672
15/09/18,22-23,12321
15/09/18,23-00,12025
16/09/18,00-01,11743
16/09/18,01-02,11582
16/09/18,02-03,11537
16/09/18,03-04,11574
16/09/18,04-05,11727
16/09/18,05-06,11837
16/09/18,06-07,11950
16/09/18,07-08,12289
16/09/18,08-09,12779
16/09/18,09-10,13096
16/09/18,10-11,13081
16/09/18,11-12,13153
16/09/18,12-13,13171
16/09/18,13-14,13146
16/09/18,14-15,13290
16/09/18,15-16,13385
16/09/18,16-17,13585
16/09/18,17-18,13609
16/09/18,18-19,13771
16/09/18,19-20,13854
16/09/18,20-21,13530
16/09/18,21-22,12924
16/09/18,22-23,12269
16/09/18,23-00,11703
17/09/18,00-01,11434
17/09/18,01-02,11455
17/09/18,02-03,11385
17/09/18,03-04,11564
17/09/18,04-05,12022
17/09/18,05-06,13197
17/09/18,06-07,14486
17/09/18,07-08,14908
17/09/18,08-09,14686
17/09/18,09-10,14537
17/09/18,10-11,14439
17/09/18,11-12,14335
17/09/18,12-13,14459
17/09/18,13-14,14351
17/09/18,14-15,14206
17/09/18,15-16,14397
17/09/18,16-17,14342
17/09/18,17-18,14196
17/09/18,18-19,14123
17/09/18,19-20,14206
17/09/18,20-21,13960
17/09/18,21-22,13348
17/09/18,22-23,12609
17/09/18,23-00,12172
18/09/18,00-01,11659
18/09/18,01-02,11400
18/09/18,02-03,11304
18/09/18,03-04,11417
18/09/18,04-05,11832
18/09/18,05-06,13015
18/09/18,06-07,14107
18/09/18,07-08,14461
18/09/18,08-09,14445
18/09/18,09-10,14262
18/09/18,10-11,14085
18/09/18,11-12,13883
18/09/18,12-13,13731
18/09/18,13-14,13852
18/09/18,14-15,13733
18/09/18,15-16,13661
18/09/18,16-17,13564
18/09/18,17-18,13552
18/09/18,18-19,13634
18/09/18,19-20,13579
18/09/18,20-21,13178
18/09/18,21-22,12393
18/09/18,22-23,11827
18/09/18,23-00,11507
19/09/18,00-01,11004
19/09/18,01-02,11144
19/09/18,02-03,11121
19/09/18,03-04,11298
19/09/18,04-05,11498
19/09/18,05-06,12655
19/09/18,06-07,13678
19/09/18,07-08,13679
19/09/18,08-09,13649
19/09/18,09-10,13474
19/09/18,10-11,13664
19/09/18,11-12,13669
19/09/18,12-13,13539
19/09/18,13-14,13332
19/09/18,14-15,13429
19/09/18,15-16,13700
19/09/18,16-17,13830
19/09/18,17-18,14008
19/09/18,18-19,13995
19/09/18,19-20,13819
19/09/18,20-21,13474
19/09/18,21-22,12868
19/09/18,22-23,12064
19/09/18,23-00,11816
20/09/18,00-01,11611
20/09/18,01-02,11236
20/09/18,02-03,11196
20/09/18,03-04,11400
20/09/18,04-05,11916
20/09/18,05-06,13009
20/09/18,06-07,14080
20/09/18,07-08,14284
20/09/18,08-09,14294
20/09/18,09-10,14214
20/09/18,10-11,14029
20/09/18,11-12,13897
20/09/18,12-13,13921
20/09/18,13-14,13818
20/09/18,14-15,13869
20/09/18,15-16,13915
20/09/18,16-17,14007
20/09/18,17-18,14015
20/09/18,18-19,14252
20/09/18,19-20,14345
20/09/18,20-21,14035
20/09/18,21-22,13364
20/09/18,22-23,12778
20/09/18,23-00,12138
21/09/18,00-01,11643
21/09/18,01-02,11580
21/09/18,02-03,11533
21/09/18,03-04,11619
21/09/18,04-05,12021
21/09/18,05-06,13243
21/09/18,06-07,14638
21/09/18,07-08,14892
21/09/18,08-09,14793
21/09/18,09-10,14788
21/09/18,10-11,14574
21/09/18,11-12,14340
21/09/18,12-13,14388
21/09/18,13-14,14501
21/09/18,14-15,14322
21/09/18,15-16,14047
21/09/18,16-17,13584
21/09/18,17-18,13842
21/09/18,18-19,14086
21/09/18,19-20,13855
21/09/18,20-21,13605
21/09/18,21-22,13037
21/09/18,22-23,12551
21/09/18,23-00,12174
22/09/18,00-01,11841
22/09/18,01-02,11800
22/09/18,02-03,11756
22/09/18,03-04,11884
22/09/18,04-05,11878
22/09/18,05-06,12128
22/09/18,06-07,12428
22/09/18,07-08,12942
22/09/18,08-09,13611
22/09/18,09-10,13859
22/09/18,10-11,13916
22/09/18,11-12,13672
22/09/18,12-13,13444
22/09/18,13-14,13128
22/09/18,14-15,13026
22/09/18,15-16,13211
22/09/18,16-17,13338
22/09/18,17-18,13477
22/09/18,18-19,13579
22/09/18,19-20,13448
22/09/18,20-21,13204
22/09/18,21-22,12762
22/09/18,22-23,12300
22/09/18,23-00,12136
23/09/18,00-01,11857
23/09/18,01-02,11819
23/09/18,02-03,11808
23/09/18,03-04,11870
23/09/18,04-05,12032
23/09/18,05-06,12131
23/09/18,06-07,12317
23/09/18,07-08,12818
23/09/18,08-09,13173
23/09/18,09-10,13611
23/09/18,10-11,13625
23/09/18,11-12,13565
23/09/18,12-13,13451
23/09/18,13-14,13400
23/09/18,14-15,13391
23/09/18,15-16,13378
23/09/18,16-17,13444
23/09/18,17-18,13673
23/09/18,18-19,14068
23/09/18,19-20,14266
23/09/18,20-21,14078
23/09/18,21-22,13629
23/09/18,22-23,13123
23/09/18,23-00,12680
24/09/18,00-01,12442
24/09/18,01-02,12447
24/09/18,02-03,12520
24/09/18,03-04,12691
24/09/18,04-05,13331
24/09/18,05-06,14499
24/09/18,06-07,15860
24/09/18,07-08,16140
24/09/18,08-09,16052
24/09/18,09-10,15951
24/09/18,10-11,15485
24/09/18,11-12,15175
24/09/18,12-13,14978
24/09/18,13-14,15126
24/09/18,14-15,15062
24/09/18,15-16,15145
24/09/18,16-17,15095
24/09/18,17-18,15090
24/09/18,18-19,15472
24/09/18,19-20,15579
24/09/18,20-21,15239
24/09/18,21-22,14800
24/09/18,22-23,14053
24/09/18,23-00,13465
25/09/18,00-01,13238
25/09/18,01-02,13168
25/09/18,02-03,13234
25/09/18,03-04,13296
25/09/18,04-05,13914
25/09/18,05-06,15417
25/09/18,06-07,16621
25/09/18,07-08,17013
25/09/18,08-09,16342
25/09/18,09-10,15980
25/09/18,10-11,15642
25/09/18,11-12,15400
25/09/18,12-13,15391
25/09/18,13-14,15264
25/09/18,14-15,15365
25/09/18,15-16,15401
25/09/18,16-17,15358
25/09/18,17-18,15358
25/09/18,18-19,15386
25/09/18,19-20,15187
25/09/18,20-21,14935
25/09/18,21-22,14348
25/09/18,22-23,13593
25/09/18,23-00,13025
26/09/18,00-01,12694
26/09/18,01-02,12534
26/09/18,02-03,12557
26/09/18,03-04,12427
26/09/18,04-05,12854
26/09/18,05-06,14042
26/09/18,06-07,15276
26/09/18,07-08,15234
26/09/18,08-09,15072
26/09/18,09-10,15012
26/09/18,10-11,14611
26/09/18,11-12,14655
26/09/18,12-13,14653
26/09/18,13-14,14449
26/09/18,14-15,14373
26/09/18,15-16,14513
26/09/18,16-17,14458
26/09/18,17-18,14490
26/09/18,18-19,14866
26/09/18,19-20,14841
26/09/18,20-21,14451
26/09/18,21-22,13820
26/09/18,22-23,13206
26/09/18,23-00,12608
27/09/18,00-01,12423
27/09/18,01-02,12320
27/09/18,02-03,12402
27/09/18,03-04,12526
27/09/18,04-05,13048
27/09/18,05-06,14335
27/09/18,06-07,15738
27/09/18,07-08,15990
27/09/18,08-09,15923
27/09/18,09-10,15754
27/09/18,10-11,15745
27/09/18,11-12,15611
27/09/18,12-13,15645
27/09/18,13-14,15447
27/09/18,14-15,15515
27/09/18,15-16,15779
27/09/18,16-17,15680
27/09/18,17-18,15598
27/09/18,18-19,15871
27/09/18,19-20,15904
27/09/18,20-21,15415
27/09/18,21-22,14905
27/09/18,22-23,14246
27/09/18,23-00,13557
28/09/18,00-01,13199
28/09/18,01-02,13184
28/09/18,02-03,13238
28/09/18,03-04,13223
28/09/18,04-05,13937
28/09/18,05-06,15203
28/09/18,06-07,16575
28/09/18,07-08,17016
28/09/18,08-09,16617
28/09/18,09-10,16356
28/09/18,10-11,15847
28/09/18,11-12,15481
28/09/18,12-13,15351
28/09/18,13-14,15270
28/09/18,14-15,15181
28/09/18,15-16,15119
28/09/18,16-17,15021
28/09/18,17-18,15366
28/09/18,18-19,15869
28/09/18,19-20,15619
28/09/18,20-21,15215
28/09/18,21-22,14813
28/09/18,22-23,14365
28/09/18,23-00,13829
29/09/18,00-01,13360
29/09/18,01-02,13061
29/09/18,02-03,12989
29/09/18,03-04,13015
29/09/18,04-05,13160
29/09/18,05-06,13306
29/09/18,06-07,13696
29/09/18,07-08,14165
29/09/18,08-09,14742
29/09/18,09-10,14989
29/09/18,10-11,15016
29/09/18,11-12,14973
29/09/18,12-13,15015
29/09/18,13-14,14627
29/09/18,14-15,14530
29/09/18,15-16,14658
29/09/18,16-17,14835
29/09/18,17-18,14973
29/09/18,18-19,14994
29/09/18,19-20,14646
29/09/18,20-21,14279
29/09/18,21-22,13849
29/09/18,22-23,13380
29/09/18,23-00,13066
30/09/18,00-01,12702
30/09/18,01-02,12666
30/09/18,02-03,12619
30/09/18,03-04,12659
30/09/18,04-05,12792
30/09/18,05-06,12917
30/09/18,06-07,12955
30/09/18,07-08,13235
30/09/18,08-09,13665
30/09/18,09-10,13858
30/09/18,10-11,13967
30/09/18,11-12,13842
30/09/18,12-13,13824
30/09/18,13-14,13862
30/09/18,14-15,13813
30/09/18,15-16,13637
30/09/18,16-17,14104
30/09/18,17-18,14322
30/09/18,18-19,14815
30/09/18,19-20,14605
30/09/18,20-21,14593
30/09/18,21-22,14083
