Date,Hours,NO
16/11/19,01-02,16092
16/11/19,02-03,16039
16/11/19,03-04,15959
16/11/19,04-05,15869
16/11/19,05-06,16052
16/11/19,06-07,16304
16/11/19,07-08,16767
16/11/19,08-09,17548
16/11/19,09-10,18099
16/11/19,10-11,18407
16/11/19,11-12,18572
16/11/19,12-13,18485
16/11/19,13-14,18559
16/11/19,14-15,18477
16/11/19,15-16,18546
16/11/19,16-17,18927
16/11/19,17-18,18862
16/11/19,18-19,18584
16/11/19,19-20,18374
16/11/19,20-21,17840
16/11/19,21-22,17500
16/11/19,22-23,17111
16/11/19,23-00,16665
17/11/19,00-01,16102
17/11/19,01-02,15773
17/11/19,02-03,15613
17/11/19,03-04,15438
17/11/19,04-05,15375
17/11/19,05-06,15592
17/11/19,06-07,15814
17/11/19,07-08,16098
17/11/19,08-09,16567
17/11/19,09-10,16995
17/11/19,10-11,17578
17/11/19,11-12,17622
17/11/19,12-13,17330
17/11/19,13-14,17391
17/11/19,14-15,17482
17/11/19,15-16,17715
17/11/19,16-17,18387
17/11/19,17-18,18446
17/11/19,18-19,18289
17/11/19,19-20,18125
17/11/19,20-21,18026
17/11/19,21-22,17706
17/11/19,22-23,17196
17/11/19,23-00,16647
18/11/19,00-01,16144
18/11/19,01-02,15895
18/11/19,02-03,15772
18/11/19,03-04,15676
18/11/19,04-05,15790
18/11/19,05-06,16480
18/11/19,06-07,18153
18/11/19,07-08,19517
18/11/19,08-09,20033
18/11/19,09-10,19928
18/11/19,10-11,19752
18/11/19,11-12,19524
18/11/19,12-13,19403
18/11/19,13-14,19541
18/11/19,14-15,19808
18/11/19,15-16,19787
18/11/19,16-17,19861
18/11/19,17-18,19738
18/11/19,18-19,19421
18/11/19,19-20,19093
18/11/19,20-21,18546
18/11/19,21-22,18165
18/11/19,22-23,17529
18/11/19,23-00,16756
19/11/19,00-01,16180
19/11/19,01-02,15787
19/11/19,02-03,15468
19/11/19,03-04,15535
19/11/19,04-05,15589
19/11/19,05-06,16045
19/11/19,06-07,17287
19/11/19,07-08,18638
19/11/19,08-09,18963
19/11/19,09-10,18767
19/11/19,10-11,18740
19/11/19,11-12,18614
19/11/19,12-13,18505
19/11/19,13-14,18617
19/11/19,14-15,18714
19/11/19,15-16,18827
19/11/19,16-17,19004
19/11/19,17-18,18795
19/11/19,18-19,18616
19/11/19,19-20,18505
19/11/19,20-21,18163
19/11/19,21-22,17708
19/11/19,22-23,17115
19/11/19,23-00,16349
20/11/19,00-01,15866
20/11/19,01-02,15613
20/11/19,02-03,15441
20/11/19,03-04,15481
20/11/19,04-05,15650
20/11/19,05-06,16240
20/11/19,06-07,17636
20/11/19,07-08,19135
20/11/19,08-09,19542
20/11/19,09-10,19558
20/11/19,10-11,19446
20/11/19,11-12,19374
20/11/19,12-13,19270
20/11/19,13-14,19190
20/11/19,14-15,19179
20/11/19,15-16,19340
20/11/19,16-17,19676
20/11/19,17-18,19613
20/11/19,18-19,19416
20/11/19,19-20,19196
20/11/19,20-21,18931
20/11/19,21-22,18574
20/11/19,22-23,17972
20/11/19,23-00,16952
21/11/19,00-01,16298
21/11/19,01-02,16044
21/11/19,02-03,15520
21/11/19,03-04,15531
21/11/19,04-05,15864
21/11/19,05-06,16333
21/11/19,06-07,17685
21/11/19,07-08,18985
21/11/19,08-09,19255
21/11/19,09-10,19321
21/11/19,10-11,19159
21/11/19,11-12,18703
21/11/19,12-13,18613
21/11/19,13-14,18672
21/11/19,14-15,18728
21/11/19,15-16,18863
21/11/19,16-17,18983
21/11/19,17-18,18900
21/11/19,18-19,18671
21/11/19,19-20,18419
21/11/19,20-21,17965
21/11/19,21-22,17490
21/11/19,22-23,16875
21/11/19,23-00,16141
22/11/19,00-01,15609
22/11/19,01-02,15302
22/11/19,02-03,15140
22/11/19,03-04,15080
22/11/19,04-05,15206
22/11/19,05-06,15640
22/11/19,06-07,16838
22/11/19,07-08,18142
22/11/19,08-09,18527
22/11/19,09-10,18468
22/11/19,10-11,18386
22/11/19,11-12,18349
22/11/19,12-13,18142
22/11/19,13-14,18013
22/11/19,14-15,18166
22/11/19,15-16,18320
22/11/19,16-17,18546
22/11/19,17-18,18466
22/11/19,18-19,18141
22/11/19,19-20,17857
22/11/19,20-21,17378
22/11/19,21-22,16876
22/11/19,22-23,16427
22/11/19,23-00,16023
23/11/19,00-01,15592
23/11/19,01-02,15223
23/11/19,02-03,14911
23/11/19,03-04,14768
23/11/19,04-05,14698
23/11/19,05-06,14748
23/11/19,06-07,14949
23/11/19,07-08,15668
23/11/19,08-09,16278
23/11/19,09-10,16973
23/11/19,10-11,17513
23/11/19,11-12,17527
23/11/19,12-13,17475
23/11/19,13-14,17326
23/11/19,14-15,17340
23/11/19,15-16,17551
23/11/19,16-17,17811
23/11/19,17-18,17758
23/11/19,18-19,17589
23/11/19,19-20,17359
23/11/19,20-21,17115
23/11/19,21-22,16809
23/11/19,22-23,16240
23/11/19,23-00,15834
24/11/19,00-01,15432
24/11/19,01-02,15147
24/11/19,02-03,14971
24/11/19,03-04,14840
24/11/19,04-05,14797
24/11/19,05-06,14832
24/11/19,06-07,15142
24/11/19,07-08,15529
24/11/19,08-09,15966
24/11/19,09-10,16483
24/11/19,10-11,16999
24/11/19,11-12,17175
24/11/19,12-13,17181
24/11/19,13-14,17480
24/11/19,14-15,17553
24/11/19,15-16,17852
24/11/19,16-17,18237
24/11/19,17-18,18181
24/11/19,18-19,17994
24/11/19,19-20,17803
24/11/19,20-21,17610
24/11/19,21-22,17375
24/11/19,22-23,16710
24/11/19,23-00,16113
25/11/19,00-01,15536
25/11/19,01-02,15344
25/11/19,02-03,15165
25/11/19,03-04,15143
25/11/19,04-05,15464
25/11/19,05-06,15996
25/11/19,06-07,17351
25/11/19,07-08,18865
25/11/19,08-09,19310
25/11/19,09-10,19301
25/11/19,10-11,19074
25/11/19,11-12,18793
25/11/19,12-13,18782
25/11/19,13-14,18984
25/11/19,14-15,19143
25/11/19,15-16,19309
25/11/19,16-17,19690
25/11/19,17-18,19389
25/11/19,18-19,18938
25/11/19,19-20,18708
25/11/19,20-21,18463
25/11/19,21-22,18007
25/11/19,22-23,17503
25/11/19,23-00,16369
26/11/19,00-01,15941
26/11/19,01-02,15652
26/11/19,02-03,15560
26/11/19,03-04,15409
26/11/19,04-05,15574
26/11/19,05-06,16075
26/11/19,06-07,17570
26/11/19,07-08,18963
26/11/19,08-09,19357
26/11/19,09-10,19233
26/11/19,10-11,19140
26/11/19,11-12,18927
26/11/19,12-13,19038
26/11/19,13-14,19051
26/11/19,14-15,19148
26/11/19,15-16,19354
26/11/19,16-17,19604
26/11/19,17-18,19523
26/11/19,18-19,19236
26/11/19,19-20,18965
26/11/19,20-21,18511
26/11/19,21-22,18235
26/11/19,22-23,17607
26/11/19,23-00,16964
27/11/19,00-01,16388
27/11/19,01-02,16052
27/11/19,02-03,15789
27/11/19,03-04,15724
27/11/19,04-05,15837
27/11/19,05-06,16533
27/11/19,06-07,17666
27/11/19,07-08,19167
27/11/19,08-09,19671
27/11/19,09-10,19419
27/11/19,10-11,19321
27/11/19,11-12,19093
27/11/19,12-13,19090
27/11/19,13-14,19101
27/11/19,14-15,19249
27/11/19,15-16,19600
27/11/19,16-17,19749
27/11/19,17-18,19185
27/11/19,18-19,19399
27/11/19,19-20,18993
27/11/19,20-21,18850
27/11/19,21-22,18575
27/11/19,22-23,18018
27/11/19,23-00,17211
28/11/19,00-01,16574
28/11/19,01-02,16171
28/11/19,02-03,16111
28/11/19,03-04,16064
28/11/19,04-05,16265
28/11/19,05-06,16812
28/11/19,06-07,18218
28/11/19,07-08,19691
28/11/19,08-09,20124
28/11/19,09-10,19788
28/11/19,10-11,19633
28/11/19,11-12,19552
28/11/19,12-13,19547
28/11/19,13-14,19728
28/11/19,14-15,19754
28/11/19,15-16,20001
28/11/19,16-17,20356
28/11/19,17-18,20228
28/11/19,18-19,19953
28/11/19,19-20,19605
28/11/19,20-21,19551
28/11/19,21-22,19132
28/11/19,22-23,18506
28/11/19,23-00,17635
29/11/19,00-01,17074
29/11/19,01-02,16505
29/11/19,02-03,16529
29/11/19,03-04,16579
29/11/19,04-05,16963
29/11/19,05-06,17412
29/11/19,06-07,18895
29/11/19,07-08,20525
29/11/19,08-09,20847
29/11/19,09-10,20748
29/11/19,10-11,20664
29/11/19,11-12,20136
29/11/19,12-13,19826
29/11/19,13-14,19880
29/11/19,14-15,19875
29/11/19,15-16,20249
29/11/19,16-17,20634
29/11/19,17-18,20406
29/11/19,18-19,20086
29/11/19,19-20,19870
29/11/19,20-21,19591
29/11/19,21-22,19163
29/11/19,22-23,18700
29/11/19,23-00,18231
30/11/19,00-01,17981
30/11/19,01-02,17269
30/11/19,02-03,17029
30/11/19,03-04,17008
30/11/19,04-05,17023
30/11/19,05-06,17188
30/11/19,06-07,17615
30/11/19,07-08,18303
30/11/19,08-09,19009
30/11/19,09-10,19595
30/11/19,10-11,19826
30/11/19,11-12,19650
30/11/19,12-13,19360
30/11/19,13-14,19375
30/11/19,14-15,19179
30/11/19,15-16,19390
30/11/19,16-17,20073
30/11/19,17-18,20228
30/11/19,18-19,20155
30/11/19,19-20,19821
30/11/19,20-21,19519
30/11/19,21-22,19184
30/11/19,22-23,18760
30/11/19,23-00,18332
01/12/19,00-01,17955
01/12/19,01-02,17674
01/12/19,02-03,17608
01/12/19,03-04,17590
01/12/19,04-05,17581
01/12/19,05-06,17606
01/12/19,06-07,17752
01/12/19,07-08,18216
01/12/19,08-09,18854
01/12/19,09-10,19174
01/12/19,10-11,19383
01/12/19,11-12,19435
01/12/19,12-13,19320
01/12/19,13-14,19434
01/12/19,14-15,19594
01/12/19,15-16,19772
01/12/19,16-17,20140
01/12/19,17-18,20007
01/12/19,18-19,19819
01/12/19,19-20,19766
01/12/19,20-21,19525
01/12/19,21-22,19341
01/12/19,22-23,19232
01/12/19,23-00,18410
02/12/19,00-01,17649
02/12/19,01-02,17479
02/12/19,02-03,17409
02/12/19,03-04,17482
02/12/19,04-05,17533
02/12/19,05-06,18207
02/12/19,06-07,19698
02/12/19,07-08,21443
02/12/19,08-09,21724
02/12/19,09-10,21675
02/12/19,10-11,21600
02/12/19,11-12,21422
02/12/19,12-13,21188
02/12/19,13-14,20937
02/12/19,14-15,21079
02/12/19,15-16,21325
02/12/19,16-17,21681
02/12/19,17-18,21704
02/12/19,18-19,21230
02/12/19,19-20,20861
02/12/19,20-21,20604
02/12/19,21-22,20204
02/12/19,22-23,19554
02/12/19,23-00,18713
03/12/19,00-01,18108
03/12/19,01-02,17647
03/12/19,02-03,17379
03/12/19,03-04,17131
03/12/19,04-05,17141
03/12/19,05-06,17996
03/12/19,06-07,19237
03/12/19,07-08,20688
03/12/19,08-09,20992
03/12/19,09-10,20851
03/12/19,10-11,20736
03/12/19,11-12,20528
03/12/19,12-13,20334
03/12/19,13-14,20153
03/12/19,14-15,20145
03/12/19,15-16,20279
03/12/19,16-17,20483
03/12/19,17-18,20235
03/12/19,18-19,19809
03/12/19,19-20,19360
03/12/19,20-21,19105
03/12/19,21-22,18685
03/12/19,22-23,17804
03/12/19,23-00,17188
04/12/19,00-01,16643
04/12/19,01-02,16229
04/12/19,02-03,15965
04/12/19,03-04,15947
04/12/19,04-05,16111
04/12/19,05-06,16567
04/12/19,06-07,18090
04/12/19,07-08,19522
04/12/19,08-09,19701
04/12/19,09-10,19494
04/12/19,10-11,19495
04/12/19,11-12,19308
04/12/19,12-13,19118
04/12/19,13-14,18802
04/12/19,14-15,18925
04/12/19,15-16,19318
04/12/19,16-17,19665
04/12/19,17-18,19567
04/12/19,18-19,19451
04/12/19,19-20,19068
04/12/19,20-21,18466
04/12/19,21-22,18101
04/12/19,22-23,17487
04/12/19,23-00,16780
05/12/19,00-01,16292
05/12/19,01-02,15682
05/12/19,02-03,15581
05/12/19,03-04,15655
05/12/19,04-05,15699
05/12/19,05-06,16197
05/12/19,06-07,17498
05/12/19,07-08,18898
05/12/19,08-09,19390
05/12/19,09-10,18984
05/12/19,10-11,18984
05/12/19,11-12,18959
05/12/19,12-13,18808
05/12/19,13-14,18699
05/12/19,14-15,18860
05/12/19,15-16,19176
05/12/19,16-17,19348
05/12/19,17-18,19215
05/12/19,18-19,18885
05/12/19,19-20,18517
05/12/19,20-21,18359
05/12/19,21-22,17910
05/12/19,22-23,17338
05/12/19,23-00,16529
06/12/19,00-01,16113
06/12/19,01-02,15625
06/12/19,02-03,15400
06/12/19,03-04,15400
06/12/19,04-05,15456
06/12/19,05-06,16002
06/12/19,06-07,17242
06/12/19,07-08,18642
06/12/19,08-09,19421
06/12/19,09-10,19324
06/12/19,10-11,19276
06/12/19,11-12,19064
06/12/19,12-13,18868
06/12/19,13-14,18890
06/12/19,14-15,18951
06/12/19,15-16,19202
06/12/19,16-17,19250
06/12/19,17-18,19143
06/12/19,18-19,18812
06/12/19,19-20,18515
06/12/19,20-21,18263
06/12/19,21-22,17847
06/12/19,22-23,17137
06/12/19,23-00,16425
07/12/19,00-01,16099
07/12/19,01-02,15838
07/12/19,02-03,15625
07/12/19,03-04,15605
07/12/19,04-05,15600
07/12/19,05-06,15738
07/12/19,06-07,16031
07/12/19,07-08,16673
07/12/19,08-09,17487
07/12/19,09-10,18275
07/12/19,10-11,18443
07/12/19,11-12,18633
07/12/19,12-13,18423
07/12/19,13-14,18306
07/12/19,14-15,18245
07/12/19,15-16,18514
07/12/19,16-17,18855
07/12/19,17-18,19021
07/12/19,18-19,18793
07/12/19,19-20,18574
07/12/19,20-21,18121
07/12/19,21-22,17716
07/12/19,22-23,17357
07/12/19,23-00,16866
08/12/19,00-01,16566
08/12/19,01-02,16321
08/12/19,02-03,16279
08/12/19,03-04,16551
08/12/19,04-05,16400
08/12/19,05-06,16433
08/12/19,06-07,16644
08/12/19,07-08,16902
08/12/19,08-09,17254
08/12/19,09-10,17933
08/12/19,10-11,18366
08/12/19,11-12,18299
08/12/19,12-13,18710
08/12/19,13-14,18591
08/12/19,14-15,18619
08/12/19,15-16,18916
08/12/19,16-17,18820
08/12/19,17-18,18838
08/12/19,18-19,18735
08/12/19,19-20,18517
08/12/19,20-21,18173
08/12/19,21-22,17952
08/12/19,22-23,17527
08/12/19,23-00,16928
09/12/19,00-01,16444
09/12/19,01-02,15878
09/12/19,02-03,15772
09/12/19,03-04,15777
09/12/19,04-05,15995
09/12/19,05-06,16385
09/12/19,06-07,17782
09/12/19,07-08,19414
09/12/19,08-09,20077
09/12/19,09-10,19992
09/12/19,10-11,19733
09/12/19,11-12,19613
09/12/19,12-13,19699
09/12/19,13-14,19467
09/12/19,14-15,19872
09/12/19,15-16,20211
09/12/19,16-17,20551
09/12/19,17-18,20430
09/12/19,18-19,20071
09/12/19,19-20,19995
09/12/19,20-21,19849
09/12/19,21-22,19750
09/12/19,22-23,19211
09/12/19,23-00,18314
10/12/19,00-01,18031
10/12/19,01-02,17716
10/12/19,02-03,17392
10/12/19,03-04,17551
10/12/19,04-05,17710
10/12/19,05-06,18268
10/12/19,06-07,19783
10/12/19,07-08,21531
10/12/19,08-09,21719
10/12/19,09-10,21604
10/12/19,10-11,21483
10/12/19,11-12,21094
10/12/19,12-13,21180
10/12/19,13-14,21093
10/12/19,14-15,21292
10/12/19,15-16,21656
10/12/19,16-17,21449
10/12/19,17-18,21252
10/12/19,18-19,20865
10/12/19,19-20,20493
10/12/19,20-21,19919
10/12/19,21-22,19516
10/12/19,22-23,18715
10/12/19,23-00,17764
11/12/19,00-01,16966
11/12/19,01-02,16599
11/12/19,02-03,16341
11/12/19,03-04,16089
11/12/19,04-05,16032
11/12/19,05-06,16946
11/12/19,06-07,17924
11/12/19,07-08,19176
11/12/19,08-09,19405
11/12/19,09-10,19057
11/12/19,10-11,19256
11/12/19,11-12,19160
11/12/19,12-13,19015
11/12/19,13-14,18947
11/12/19,14-15,19076
11/12/19,15-16,19493
11/12/19,16-17,19656
11/12/19,17-18,19585
11/12/19,18-19,19336
11/12/19,19-20,19008
11/12/19,20-21,18710
11/12/19,21-22,18328
11/12/19,22-23,17512
11/12/19,23-00,16542
12/12/19,00-01,15832
12/12/19,01-02,15488
12/12/19,02-03,15216
12/12/19,03-04,15111
12/12/19,04-05,15445
12/12/19,05-06,16134
12/12/19,06-07,17847
12/12/19,07-08,19269
12/12/19,08-09,19662
12/12/19,09-10,19688
12/12/19,10-11,19556
12/12/19,11-12,19208
12/12/19,12-13,19183
12/12/19,13-14,19186
12/12/19,14-15,19399
12/12/19,15-16,19686
12/12/19,16-17,19657
12/12/19,17-18,19653
12/12/19,18-19,19360
12/12/19,19-20,18962
12/12/19,20-21,18791
12/12/19,21-22,18581
12/12/19,22-23,18033
12/12/19,23-00,17263
13/12/19,00-01,16706
13/12/19,01-02,16406
13/12/19,02-03,16167
13/12/19,03-04,16179
13/12/19,04-05,16314
13/12/19,05-06,16819
13/12/19,06-07,17861
13/12/19,07-08,19562
13/12/19,08-09,19765
13/12/19,09-10,19739
13/12/19,10-11,19617
13/12/19,11-12,19503
13/12/19,12-13,19348
13/12/19,13-14,19178
13/12/19,14-15,19374
13/12/19,15-16,19571
13/12/19,16-17,19643
13/12/19,17-18,19580
13/12/19,18-19,19337
13/12/19,19-20,19005
13/12/19,20-21,18570
13/12/19,21-22,18143
13/12/19,22-23,17680
13/12/19,23-00,17199
14/12/19,00-01,16752
14/12/19,01-02,16400
14/12/19,02-03,15974
14/12/19,03-04,15987
14/12/19,04-05,16050
14/12/19,05-06,16242
14/12/19,06-07,16551
14/12/19,07-08,16931
14/12/19,08-09,17529
14/12/19,09-10,18288
14/12/19,10-11,18700
14/12/19,11-12,18765
14/12/19,12-13,18700
14/12/19,13-14,18694
14/12/19,14-15,18605
14/12/19,15-16,18640
14/12/19,16-17,18927
14/12/19,17-18,18839
14/12/19,18-19,18568
14/12/19,19-20,18263
14/12/19,20-21,17769
14/12/19,21-22,17331
14/12/19,22-23,16958
14/12/19,23-00,16752
15/12/19,00-01,16262
15/12/19,01-02,15950
15/12/19,02-03,15800
15/12/19,03-04,15710
15/12/19,04-05,15743
15/12/19,05-06,15552
15/12/19,06-07,15980
15/12/19,07-08,16333
15/12/19,08-09,16959
15/12/19,09-10,17560
15/12/19,10-11,17982
15/12/19,11-12,18191
15/12/19,12-13,18238
15/12/19,13-14,18391
15/12/19,14-15,18446
15/12/19,15-16,18363
15/12/19,16-17,18721
15/12/19,17-18,18653
15/12/19,18-19,18486
15/12/19,19-20,18240
15/12/19,20-21,18193
15/12/19,21-22,17928
15/12/19,22-23,17414
15/12/19,23-00,16697
16/12/19,00-01,16216
16/12/19,01-02,15996
16/12/19,02-03,15996
16/12/19,03-04,16159
16/12/19,04-05,16418
16/12/19,05-06,16905
16/12/19,06-07,18453
16/12/19,07-08,20173
16/12/19,08-09,20481
16/12/19,09-10,20268
16/12/19,10-11,20204
16/12/19,11-12,20115
16/12/19,12-13,20130
16/12/19,13-14,20052
16/12/19,14-15,20152
16/12/19,15-16,20324
16/12/19,16-17,20466
16/12/19,17-18,20284
16/12/19,18-19,19958
16/12/19,19-20,19699
16/12/19,20-21,19409
16/12/19,21-22,19024
16/12/19,22-23,18404
16/12/19,23-00,17819
17/12/19,00-01,17150
17/12/19,01-02,16738
17/12/19,02-03,16568
17/12/19,03-04,16365
17/12/19,04-05,16484
17/12/19,05-06,17041
17/12/19,06-07,18458
17/12/19,07-08,20050
17/12/19,08-09,20647
17/12/19,09-10,20445
17/12/19,10-11,20322
17/12/19,11-12,20211
17/12/19,12-13,20261
17/12/19,13-14,20257
17/12/19,14-15,20326
17/12/19,15-16,20679
17/12/19,16-17,20864
17/12/19,17-18,20683
17/12/19,18-19,20382
17/12/19,19-20,20190
17/12/19,20-21,19861
17/12/19,21-22,19579
17/12/19,22-23,18954
17/12/19,23-00,18173
18/12/19,00-01,17507
18/12/19,01-02,17092
18/12/19,02-03,16927
18/12/19,03-04,16918
18/12/19,04-05,17063
18/12/19,05-06,17621
18/12/19,06-07,19005
18/12/19,07-08,20639
18/12/19,08-09,21128
18/12/19,09-10,20975
18/12/19,10-11,20723
18/12/19,11-12,20749
18/12/19,12-13,20594
18/12/19,13-14,20278
18/12/19,14-15,20474
18/12/19,15-16,20801
18/12/19,16-17,21142
18/12/19,17-18,20852
18/12/19,18-19,20520
18/12/19,19-20,20475
18/12/19,20-21,20278
18/12/19,21-22,19722
18/12/19,22-23,19308
18/12/19,23-00,18547
19/12/19,00-01,17837
19/12/19,01-02,17228
19/12/19,02-03,17156
19/12/19,03-04,17208
19/12/19,04-05,17531
19/12/19,05-06,18056
19/12/19,06-07,19472
19/12/19,07-08,20902
19/12/19,08-09,21486
19/12/19,09-10,21508
19/12/19,10-11,21229
19/12/19,11-12,21022
19/12/19,12-13,20881
19/12/19,13-14,20967
19/12/19,14-15,20879
19/12/19,15-16,21015
19/12/19,16-17,21076
19/12/19,17-18,20850
19/12/19,18-19,20245
19/12/19,19-20,19960
19/12/19,20-21,19766
19/12/19,21-22,19448
19/12/19,22-23,18958
19/12/19,23-00,18067
20/12/19,00-01,17459
20/12/19,01-02,17078
20/12/19,02-03,16681
20/12/19,03-04,16666
20/12/19,04-05,16753
20/12/19,05-06,16879
20/12/19,06-07,17971
20/12/19,07-08,19483
20/12/19,08-09,19976
20/12/19,09-10,19948
20/12/19,10-11,19803
20/12/19,11-12,19631
20/12/19,12-13,19571
20/12/19,13-14,19336
20/12/19,14-15,19374
20/12/19,15-16,19493
20/12/19,16-17,19443
20/12/19,17-18,19131
20/12/19,18-19,18824
20/12/19,19-20,18559
20/12/19,20-21,18261
20/12/19,21-22,17718
20/12/19,22-23,17198
20/12/19,23-00,16618
21/12/19,00-01,16161
21/12/19,01-02,15614
21/12/19,02-03,15511
21/12/19,03-04,15341
21/12/19,04-05,15074
21/12/19,05-06,15277
21/12/19,06-07,15666
21/12/19,07-08,16221
21/12/19,08-09,16861
21/12/19,09-10,17629
21/12/19,10-11,18127
21/12/19,11-12,18308
21/12/19,12-13,18056
21/12/19,13-14,17954
21/12/19,14-15,17894
21/12/19,15-16,17969
21/12/19,16-17,18079
21/12/19,17-18,18202
21/12/19,18-19,18002
21/12/19,19-20,17647
21/12/19,20-21,17541
21/12/19,21-22,17256
21/12/19,22-23,16794
21/12/19,23-00,16290
22/12/19,00-01,15880
22/12/19,01-02,15587
22/12/19,02-03,15493
22/12/19,03-04,15357
22/12/19,04-05,15268
22/12/19,05-06,15349
22/12/19,06-07,15698
22/12/19,07-08,16036
22/12/19,08-09,16549
22/12/19,09-10,17093
22/12/19,10-11,17588
22/12/19,11-12,17960
22/12/19,12-13,17989
22/12/19,13-14,17980
22/12/19,14-15,18003
22/12/19,15-16,18194
22/12/19,16-17,18328
22/12/19,17-18,18289
22/12/19,18-19,18069
22/12/19,19-20,17833
22/12/19,20-21,17654
22/12/19,21-22,17318
22/12/19,22-23,17012
22/12/19,23-00,16497
23/12/19,00-01,16257
23/12/19,01-02,15856
23/12/19,02-03,15570
23/12/19,03-04,15502
23/12/19,04-05,15586
23/12/19,05-06,15949
23/12/19,06-07,16840
23/12/19,07-08,17785
23/12/19,08-09,18614
23/12/19,09-10,18994
23/12/19,10-11,19124
23/12/19,11-12,19242
23/12/19,12-13,19227
23/12/19,13-14,19266
23/12/19,14-15,19182
23/12/19,15-16,19334
23/12/19,16-17,19426
23/12/19,17-18,19168
23/12/19,18-19,18866
23/12/19,19-20,18491
23/12/19,20-21,18283
23/12/19,21-22,17945
23/12/19,22-23,17517
23/12/19,23-00,17021
24/12/19,00-01,16588
24/12/19,01-02,16128
24/12/19,02-03,15835
24/12/19,03-04,15798
24/12/19,04-05,15803
24/12/19,05-06,16010
24/12/19,06-07,16480
24/12/19,07-08,17025
24/12/19,08-09,17755
24/12/19,09-10,18571
24/12/19,10-11,19058
24/12/19,11-12,19099
24/12/19,12-13,19043
24/12/19,13-14,19196
24/12/19,14-15,19264
24/12/19,15-16,19494
24/12/19,16-17,19464
24/12/19,17-18,18519
24/12/19,18-19,17597
24/12/19,19-20,17194
24/12/19,20-21,16867
24/12/19,21-22,16626
24/12/19,22-23,16489
24/12/19,23-00,16317
25/12/19,00-01,16031
25/12/19,01-02,15788
25/12/19,02-03,15538
25/12/19,03-04,15485
25/12/19,04-05,15563
25/12/19,05-06,15884
25/12/19,06-07,16328
25/12/19,07-08,16709
25/12/19,08-09,17172
25/12/19,09-10,17623
25/12/19,10-11,18014
25/12/19,11-12,18260
25/12/19,12-13,18285
25/12/19,13-14,18250
25/12/19,14-15,18298
25/12/19,15-16,18649
25/12/19,16-17,18694
25/12/19,17-18,18535
25/12/19,18-19,18352
25/12/19,19-20,18111
25/12/19,20-21,17972
25/12/19,21-22,17728
25/12/19,22-23,17298
25/12/19,23-00,16960
26/12/19,00-01,16624
26/12/19,01-02,16443
26/12/19,02-03,16281
26/12/19,03-04,16220
26/12/19,04-05,16307
26/12/19,05-06,16601
26/12/19,06-07,17136
26/12/19,07-08,17503
26/12/19,08-09,17985
26/12/19,09-10,18396
26/12/19,10-11,18979
26/12/19,11-12,19170
26/12/19,12-13,19151
26/12/19,13-14,19062
26/12/19,14-15,19257
26/12/19,15-16,19594
26/12/19,16-17,19625
26/12/19,17-18,19471
26/12/19,18-19,19157
26/12/19,19-20,18840
26/12/19,20-21,18712
26/12/19,21-22,18412
26/12/19,22-23,18082
26/12/19,23-00,17650
27/12/19,00-01,17300
27/12/19,01-02,17072
27/12/19,02-03,16887
27/12/19,03-04,16803
27/12/19,04-05,17026
27/12/19,05-06,17545
27/12/19,06-07,18365
27/12/19,07-08,19072
27/12/19,08-09,19769
27/12/19,09-10,20203
27/12/19,10-11,20437
27/12/19,11-12,20323
27/12/19,12-13,20280
27/12/19,13-14,20375
27/12/19,14-15,20474
27/12/19,15-16,20695
27/12/19,16-17,20903
27/12/19,17-18,20629
27/12/19,18-19,20576
27/12/19,19-20,20185
27/12/19,20-21,19547
27/12/19,21-22,18954
27/12/19,22-23,18606
27/12/19,23-00,18141
28/12/19,00-01,17849
28/12/19,01-02,17576
28/12/19,02-03,17409
28/12/19,03-04,17083
28/12/19,04-05,17019
28/12/19,05-06,17215
28/12/19,06-07,17401
28/12/19,07-08,17961
28/12/19,08-09,18517
28/12/19,09-10,19349
28/12/19,10-11,19788
28/12/19,11-12,19739
28/12/19,12-13,19717
28/12/19,13-14,19661
28/12/19,14-15,19676
28/12/19,15-16,19624
28/12/19,16-17,19543
28/12/19,17-18,19569
28/12/19,18-19,19149
28/12/19,19-20,18601
28/12/19,20-21,18218
28/12/19,21-22,17780
28/12/19,22-23,17239
28/12/19,23-00,16705
29/12/19,00-01,16359
29/12/19,01-02,15947
29/12/19,02-03,15711
29/12/19,03-04,15561
29/12/19,04-05,15507
29/12/19,05-06,15509
29/12/19,06-07,15622
29/12/19,07-08,15796
29/12/19,08-09,16030
29/12/19,09-10,16496
29/12/19,10-11,16738
29/12/19,11-12,16731
29/12/19,12-13,16796
29/12/19,13-14,17068
29/12/19,14-15,17222
29/12/19,15-16,17510
29/12/19,16-17,17535
29/12/19,17-18,17486
29/12/19,18-19,17092
29/12/19,19-20,16836
29/12/19,20-21,16702
29/12/19,21-22,16234
29/12/19,22-23,15964
29/12/19,23-00,15594
30/12/19,00-01,15318
30/12/19,01-02,14825
30/12/19,02-03,14708
30/12/19,03-04,14651
30/12/19,04-05,14725
30/12/19,05-06,15005
30/12/19,06-07,15551
30/12/19,07-08,16365
30/12/19,08-09,17063
30/12/19,09-10,17315
30/12/19,10-11,17578
30/12/19,11-12,17623
